S_Name	S_1	S_10	S_11	S_12	S_13	S_14	S_15	S_16	S_17	S_18	S_19	S_2	S_20	S_21	S_22	S_23	S_24	S_25	S_26	S_27	S_28	S_29	S_30	S_31	S_32	S_33	S_34	S_35	S_36	S_37	S_38	S_39	S_4	S_40	S_41	S_42	S_43	S_44	S_45	S_46	S_47	S_48	S_49	S_5	S_50	S_51	S_52	S_53	S_54	S_55	S_56	S_57	S_58	S_59	S_60	S_61	S_62	S_63	S_64	S_65	S_66	S_67	S_68	S_69	S_7	S_70	S_71	S_72	S_8
ASV238	87	0	0	0	0	0	0	0	6	0	17	21	0	10	0	0	28	0	5	0	0	0	0	0	0	0	0	0	0	0	18	21	26	0	0	25	28	27	29	0	0	0	0	31	0	0	0	0	0	0	0	0	0	9	0	0	12	0	0	0	0	0	0	0	8	0	0	0	64
ASV2389	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	13	16	17	0	0	10	16	8	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	22	0	19	19	0	0	37	3	0	0
ASV2395	90	0	0	0	0	40	25	0	0	0	52	86	84	36	67	0	56	44	92	65	0	0	0	0	0	0	0	0	0	101	79	58	57	84	77	35	53	0	0	99	0	111	99	50	0	102	0	0	105	116	122	120	51	118	0	94	0	79	0	0	0	0	0	0	63	0	0	0	0
ASV2398	18	0	0	29	24	24	0	0	0	0	33	0	0	43	0	89	39	37	40	0	47	40	53	26	0	47	29	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	41	32	26	22	33	0	0	26	31	40	36	38	0	38	45	36	46	48	39	62	0	51	54	39	0
ASV24	0	0	7	0	8	0	19	10	0	4	0	0	9	8	16	9	14	11	14	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	16	12	0	14	39	13	14	26	48	29	41	26	38	30	20	15	9	0	0	0	0	0	0	0	0	9	0	0
ASV2414	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	13	9	22	14	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	18	0	0	0	0	0	16	10	18	23	19	15	0	0	0	20	0
ASV2419	70	58	35	41	70	61	43	43	42	15	58	47	55	42	34	60	47	57	27	38	0	22	0	19	0	0	0	0	0	31	35	26	68	38	91	26	63	41	77	0	18	21	82	52	75	75	53	52	52	32	26	18	51	53	56	30	25	24	0	18	24	12	29	0	31	0	0	0	67
ASV2424	0	0	0	0	40	21	0	0	0	16	0	16	36	18	21	0	0	27	0	13	0	0	15	14	7	0	0	22	14	0	0	0	0	0	0	0	0	10	0	0	0	0	36	0	0	0	19	0	14	0	7	0	12	0	0	0	0	33	14	0	17	0	15	0	0	0	0	0	0
ASV2449	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	11	17	16	0	45	38	42	24	32	15	19	0	20	7	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	21	8	0	0	0	0	0	14	26	8	20	0	19	27	32	41	53	22	49	0	35	23	35	0
ASV2452	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	48	28	0	0	42	0	0	43	0	0	77	0	55	0	27	66	0	87	0	61	39	0	37	52	0	0	0	0	56	64	0	69	66	0	56	0	0	43	0
ASV2454	41	41	32	31	24	44	18	16	0	34	26	19	34	14	0	19	21	23	17	15	0	0	0	0	0	0	0	0	0	24	30	18	22	21	60	0	39	49	62	45	48	15	119	0	36	117	117	109	99	42	65	29	34	45	39	31	27	30	45	29	48	50	35	0	20	26	0	34	23
ASV2455	0	0	0	0	0	29	36	0	0	0	50	44	0	43	66	0	43	64	78	52	0	52	63	0	0	0	0	0	0	33	45	35	36	52	80	54	58	60	62	60	35	53	120	0	101	118	67	112	82	178	107	65	119	84	93	88	55	115	101	111	119	86	94	127	0	74	0	92	14
ASV2457	54	0	0	17	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	25	0	29	0	61	43	52	41	69	0	53	0	31	52	26	45	0	30	0	0	0	24	30	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	40
ASV2463	0	0	0	0	0	0	0	0	0	0	0	0	59	0	0	0	0	0	0	0	62	32	55	53	61	77	0	0	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58	113	78	79	72	86	0	45	108	77	0
ASV2471	51	99	76	75	80	60	45	43	61	31	82	68	156	79	54	113	81	110	115	101	98	81	93	48	81	52	38	31	34	57	46	43	36	31	36	20	50	88	71	35	59	44	125	23	53	130	179	335	116	182	82	93	148	98	120	79	57	138	201	311	135	141	123	173	35	80	182	199	31
ASV2474	0	23	0	44	36	0	0	0	0	0	37	0	20	0	0	0	0	29	20	0	34	36	50	19	27	0	26	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0
ASV2481	78	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77	79	56	81	112	111	104	64	93	83	45	0	0	64	57	67	70	0	31	89	0	0	0	0	42	39	0	0	0	0	0	0	0	0	0	50	40	0	0	0
ASV2482	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75	49	0	0	0	0	0	0	0	0	71	57	72	50	0	31	0	0	0	0	75	78	78	25	0	24	0	0	0	82	59	0	23	0	50	0	0	0	0	0
ASV2511	0	20	12	0	0	21	0	0	0	0	0	0	0	14	0	0	37	0	0	0	0	0	0	0	0	0	0	0	27	55	88	79	52	101	53	68	91	55	67	86	40	22	0	27	0	0	59	59	0	0	0	28	0	0	0	26	24	0	0	0	40	0	0	0	143	0	0	0	52
ASV2515	58	0	0	0	31	0	0	0	0	0	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	79	32	31	0	16	0	28	26	0	0	17	0	0	22	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	46
ASV2520	0	0	0	0	23	0	0	9	0	0	0	0	0	0	0	0	29	0	0	30	0	45	52	28	47	24	39	39	0	0	0	0	0	0	0	0	0	0	0	26	25	0	44	0	0	0	0	0	0	42	0	0	77	40	57	45	15	0	73	48	84	53	65	51	0	86	0	0	0
ASV2521	26	0	0	0	0	0	24	0	16	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	28	42	0	0	0	24	0	19	16	0	19	32	0	0	15	0	0	0	31	0	18	29	28	0	0	0	18	20	0	0	0	0	0	0	13	0	0	0	0	0
ASV2524	0	0	0	33	0	0	20	0	0	0	29	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	28	13	0	27	0	21	18	0	25	0	0	0	31	0	0	29	22	0	0	0	27	0	0	26	0	0	0	0	0	0
ASV2555	42	0	0	0	47	0	42	0	0	0	32	7	0	0	21	22	32	0	30	0	0	0	0	0	0	0	0	0	0	29	0	0	28	24	34	22	44	0	0	0	0	0	24	25	36	0	0	16	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	51
ASV2581	54	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	27	16	33	35	62	68	0	46	0	16	0	10	40	25	0	0	23	0	0	0	0	0	0	0	0	0	0	0	8	0	16	0	0	0	0	0	0	64
ASV2587	29	38	59	45	38	35	34	25	29	26	0	13	17	15	0	18	0	9	0	11	14	0	0	0	13	0	8	0	0	0	14	11	14	0	22	11	18	27	18	28	15	8	28	16	29	26	0	30	24	17	12	0	0	0	17	0	12	29	0	27	19	22	21	0	0	16	0	15	15
ASV2614	0	0	0	13	18	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	8	0	8	0	0	0	0	0	0	23	23	9	0	10	0	0	0	22	11	0	21	30	58	0	61	34	0	29	0	54	15	36	0	0	21	0	0	17	0	0	0	13	8	0	0	0	0	0	0
ASV2616	0	16	0	0	0	0	0	12	0	0	0	0	0	0	0	11	0	0	12	23	19	20	0	0	17	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	31	0	0	58	36	0	38	20	19	0	0	34	0	32	0	0	0	22	33	35	29	49	0	41	15	25	0
ASV2622	42	43	33	34	33	43	37	41	33	15	104	33	75	101	51	55	96	90	42	84	40	14	49	21	12	32	20	41	27	32	65	48	43	50	83	83	83	82	81	69	54	28	207	34	118	161	87	68	99	121	89	74	107	152	108	121	110	91	69	81	40	58	79	38	38	94	45	39	40
ASV2624	0	0	0	0	23	0	0	0	0	0	0	0	0	17	21	37	0	29	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	12	0	20	0	0	0	29	0	0	36	18	0	0	42	21	0	41	49	0	27	0	0	37	34	37	0	0	40	0	0	43	40	0
ASV2629	0	26	0	0	0	27	0	0	30	23	16	0	0	11	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	63	21	34	29	0	0	38	0	18	0	0	0	16	0	0	0	17	17	0	29	17	10	0
ASV2630	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	31	61	31	94	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	71	0	0	0	0	0	161	89	108	131	71	76	0	181	33	47	0
ASV2633	0	29	21	20	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	35	33	25	0	27	48	0	0	0	0	74	0	58	121	0	0	85	51	0	64	92	59	79	113	63	59	29	50	0	65	42	32	59	64	70	0	0	0	41	0
ASV2659	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	22	67	44	20	39	50	43	29	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	104	126	53	84	89	64	20	78	71	61	0
ASV2661	0	25	0	0	0	0	74	0	44	93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	43	0	0	0	51	0	0	37	51	0	41	0	0	0	82	72	50	50	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV2663	40	0	0	0	0	0	0	0	0	0	47	0	41	24	0	25	30	0	0	34	27	24	53	0	19	0	47	32	0	17	0	0	41	19	25	27	0	36	0	22	0	0	22	0	24	0	0	25	0	0	50	0	0	21	18	0	20	0	23	29	0	0	0	21	0	0	0	0	51
ASV2669	0	0	0	0	0	0	0	0	0	0	9	0	10	0	0	0	0	0	0	16	0	16	20	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	9	0	16	0	0	0	0	0	21	0	24	0	0	0	0	50	24	38	0
ASV2672	0	19	0	0	0	0	0	0	0	0	16	0	25	0	0	0	39	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	38	0	0	0	0	37	0	0	26	10	20	31	28	21	34	0	16	0	0	30	0	16	0	31	29	31	0
ASV2673	92	0	0	24	0	39	0	0	0	0	0	64	0	0	31	29	0	0	13	0	0	0	0	0	0	0	0	0	0	58	66	45	83	76	70	80	28	45	24	0	21	0	0	75	48	0	0	22	30	33	0	0	0	0	0	48	0	16	0	0	0	0	0	0	67	0	0	0	92
ASV2674	45	71	95	54	97	83	0	0	0	0	0	76	0	0	0	0	0	64	0	0	0	0	0	0	0	0	0	0	0	69	96	47	51	46	46	52	66	50	43	108	57	100	73	0	53	115	70	0	43	73	32	63	74	0	86	0	0	0	82	50	0	81	61	46	0	45	0	39	0
ASV2676	0	0	0	0	0	0	41	0	52	0	83	0	67	75	0	64	0	63	66	90	38	0	67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	79	66	0	0	0	95	48	0	0	0	31	27	67	0
ASV272	67	23	25	17	9	10	7	16	12	0	0	38	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	23	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	23
ASV2812	0	0	0	0	0	0	0	0	0	0	27	17	32	24	18	35	58	56	51	56	0	0	0	0	0	0	0	17	0	0	0	0	9	0	0	0	9	21	35	0	0	0	0	0	0	0	0	0	0	43	23	18	75	42	55	49	39	44	0	43	0	33	0	22	11	0	15	34	30
ASV2816	0	0	0	0	0	0	14	18	0	0	0	0	0	0	0	0	0	0	0	18	0	16	20	22	16	20	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	12	0	0	18	0	0	37	0	0	0	0	0	20	41	31	0	0	26	0	37	26	0	0
ASV2819	0	0	0	0	0	14	0	0	0	0	15	0	0	0	0	0	0	18	16	20	0	0	25	0	0	0	14	0	15	0	0	0	0	0	32	0	0	21	17	13	0	0	35	0	0	23	27	0	21	0	13	11	21	36	0	32	15	0	0	26	17	19	0	27	0	25	34	10	0
ASV2861	0	0	0	0	35	0	26	0	0	0	20	0	15	0	0	14	0	0	18	27	0	20	28	0	21	0	0	0	0	0	23	0	0	0	38	0	0	0	14	0	0	0	39	0	27	44	0	46	25	0	0	0	28	35	0	15	19	0	43	21	36	42	27	47	0	66	0	24	15
ASV2863	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	37	41	34	31	25	33	22	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	42	60	35	57	57	0	53	60	55	0
ASV2864	0	94	87	95	82	62	78	105	77	0	74	50	67	100	79	85	102	129	73	106	115	98	140	64	91	77	79	78	104	107	81	67	42	122	162	92	107	148	151	97	78	76	198	0	69	136	153	82	83	139	112	153	207	159	166	131	107	134	204	148	159	243	193	181	0	214	118	116	43
ASV2874	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	10	23	26	13	17	28	32	17	22	14	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	40	0	39	0	0	39	54	28	47	27	49	0	60	23	20	0
ASV2876	68	33	33	28	22	39	19	0	58	20	34	42	26	20	0	22	41	31	38	46	0	0	0	0	0	0	0	0	0	79	34	64	52	99	59	0	103	67	97	53	46	34	0	59	117	67	60	80	62	52	54	49	42	66	57	70	58	65	0	20	0	22	28	0	38	36	0	0	71
ASV2879	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	23	0	14	0	0	0	0	0	46	0	0	0	0	0	0	0	0	42	0	31	50	0	42	44	0	0	0	52	57	101	46	67	81	0	0	0	29	0	44	22	64	84	0	0	29	64	0
ASV2882	32	37	30	51	0	28	0	0	0	0	66	51	29	0	0	0	33	0	46	0	0	0	0	0	0	0	0	0	0	136	112	41	48	0	83	66	66	87	66	138	205	125	158	0	167	154	67	96	79	65	56	77	64	98	0	66	33	68	0	0	0	0	63	35	27	0	0	0	0
ASV2886	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	73	0	0	69	46	0	33	0	48	0	53	63	43	40	47	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	28
ASV2889	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	54	37	35	0	53	110	75	66	71	84	0	27	0	0	21	64	66	39	50	48	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	36	0	0	0	50
ASV2898	0	15	13	9	0	0	0	11	0	0	8	0	14	0	0	0	0	0	23	25	0	0	0	0	0	0	0	0	0	0	16	0	0	0	25	0	0	20	0	0	0	0	0	0	0	30	16	0	0	0	25	0	21	33	0	20	0	0	0	20	0	15	16	0	0	14	0	0	0
ASV2899	58	23	0	21	31	17	13	15	0	20	0	15	11	0	12	20	17	0	0	20	0	0	15	0	0	7	10	0	0	13	0	16	14	28	53	39	45	33	54	0	17	0	52	32	50	26	26	59	31	11	0	0	22	13	0	0	0	22	0	13	14	6	0	0	16	7	25	0	50
ASV2909	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	42	72	0	70	73	66	74	58	70	0	46	0	0	0	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	39
ASV2911	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	9	0	16	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	83	0	0	44	0	0	0	21	20	44	22	34	0	0	0	0	13	0	29	19	45	52	0	0	0	14	0
ASV2912	0	26	0	0	12	0	11	9	0	0	0	0	0	6	0	0	0	0	0	0	0	0	7	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	7	0	26	0	0	20	12	0	17	15	0	0	20	0	0	0	0	0	10	0	0	13	0	0	0	0	0	0	0
ASV2913	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	32	14	147	14	80	30	115	129	29	137	0	0	0	18	0	27	33	19	0	0	0	0	0	0	8	0	27	0	0	0	0	10	0	0	0	151	18	0	0	96
ASV2926	27	35	52	25	51	31	19	57	17	29	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	34	17	15	26	56	19	56	61	33	27	33	0	77	21	83	58	45	80	45	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	18	0	23	0	39
ASV2933	121	52	26	72	0	45	37	0	21	0	24	55	25	42	23	0	0	33	32	56	0	0	0	0	0	0	0	0	0	305	237	232	69	292	249	323	157	156	155	147	135	83	293	80	305	159	104	93	120	70	36	117	0	70	123	38	0	0	0	0	0	0	0	0	138	0	17	0	126
ASV2939	292	79	73	99	60	67	58	90	77	49	65	169	66	91	65	45	97	110	94	189	0	0	0	0	0	0	0	0	0	325	308	302	100	291	371	327	264	242	238	143	176	81	262	132	315	117	93	123	102	173	170	183	91	150	149	187	162	57	0	0	0	0	0	0	191	0	0	0	241
ASV2940	46	0	0	0	0	0	0	0	0	18	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	28	50	28	54	0	46	0	0	0	0	33	25	24	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	36
ASV2948	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	34	0	27	42	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	25	91	0	20	61	36	16	51	0	41	46	45	40	26	40	0	0	68	65	38	66	95	44	0	54	44	40	0
ASV2962	0	0	15	0	0	0	0	0	0	0	0	0	13	0	0	22	0	13	0	0	31	26	36	23	11	27	0	0	16	0	0	0	0	0	0	0	0	0	0	0	11	0	33	0	0	10	0	0	0	0	0	8	36	0	16	18	0	16	50	43	59	56	41	53	0	52	18	41	0
ASV2968	0	0	0	0	0	0	0	12	0	8	15	0	18	13	0	0	18	14	20	31	0	0	31	0	0	14	0	11	0	0	0	0	0	0	0	0	0	13	0	13	0	0	15	0	0	20	17	33	0	18	14	8	20	20	19	30	14	0	26	31	28	27	33	18	0	54	19	21	0
ASV2969	0	0	30	0	21	30	22	0	22	0	39	0	35	31	35	31	52	56	51	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	28	0	0	50	0	25	41	53	36	31	0	19	0	36	53	48	53	55	0	0	0	0	18	0	0	0	16	0	0	0
ASV2975	0	45	37	33	59	33	29	40	24	16	34	0	41	33	38	54	36	62	77	51	46	55	56	37	46	30	27	33	32	0	13	0	0	0	0	0	0	0	0	0	28	13	76	0	0	71	70	43	76	47	27	38	104	76	63	90	39	42	93	72	85	108	87	72	0	123	50	88	0
ASV2976	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	29	34	17	14	28	0	22	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	25	58	25	0	25	0	0	61	78	45	97	88	97	0	51	47	59	0
ASV2978	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	36	41	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	57	43	64	74	97	76	0	88	30	67	0
ASV2979	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	36	51	26	26	21	34	14	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	6	0	0	0	5	0	0	0	8	0	0	70	50	66	100	79	87	0	110	27	58	0
ASV3008	42	0	0	0	0	0	0	0	0	0	22	23	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	29	42	53	44	48	27	72	0	0	0	34	36	24	40	0	26	0	0	0	21	0	28	0	20	0	0	0	0	0	28	0	0	0	0	0	0	52
ASV3020	0	0	0	0	0	0	14	0	15	0	17	8	0	17	0	11	13	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	41	28	28	0	18	42	0	63	49	32	46	40	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	26	0	0	0
ASV3031	0	0	0	0	0	0	0	0	0	0	25	0	38	40	46	46	49	48	35	40	21	0	0	28	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	81	0	0	65	36	0	0	0	0	53	70	58	48	44	0	62	35	50	0	47	41	0	0	45	31	60	0
ASV3067	26	10	0	0	0	20	0	0	0	0	0	0	0	30	0	0	0	46	31	0	0	0	0	0	0	0	0	0	0	52	0	24	0	41	0	27	12	0	17	58	0	47	93	0	81	0	20	28	58	46	0	62	0	50	53	54	35	0	0	46	87	40	0	78	0	0	0	42	0
ASV3068	0	17	35	25	0	0	0	34	0	0	0	0	47	0	0	0	0	0	0	0	64	91	135	62	92	56	34	38	59	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	45	0	0	0	55	59	0	61	0	0	0	0	53	119	110	174	154	107	145	14	117	94	128	0
ASV3070	0	56	34	0	52	50	71	39	35	38	72	31	84	46	44	78	60	91	53	38	69	62	122	100	72	48	34	41	58	41	74	28	0	64	93	69	0	80	0	66	44	45	146	25	145	114	55	60	81	56	30	56	137	91	0	61	56	101	57	70	44	89	97	78	31	72	71	0	0
ASV3083	9	0	0	0	0	0	0	0	0	0	0	0	23	18	0	0	13	0	0	8	0	0	0	0	0	0	0	0	0	0	0	15	6	20	31	23	21	26	23	0	20	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV3089	0	0	0	0	0	0	0	15	0	0	0	0	24	24	31	15	14	30	19	0	29	45	60	26	43	30	0	38	36	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	34	0	30	49	19	0	21	68	52	34	36	34	27	28	77	82	64	47	74	0	104	50	48	6
ASV311	66	0	0	0	0	18	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	9	47	39	81	75	60	0	45	0	0	0	0	63	0	0	18	0	14	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	47	0	0	0	62
ASV3124	0	24	0	0	0	0	0	18	8	0	0	0	38	25	22	31	0	0	0	0	89	134	147	53	114	80	68	50	99	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	0	62	23	0	0	61	0	29	84	0	40	26	0	0	141	200	207	170	168	165	0	199	91	130	0
ASV3128	0	28	38	0	34	42	0	43	26	0	45	0	36	0	32	36	0	0	39	44	0	0	32	35	0	0	0	0	0	0	0	0	0	0	0	0	0	88	0	46	43	44	147	0	55	153	88	55	77	64	64	50	33	77	25	67	0	0	68	50	43	52	46	0	0	58	0	0	0
ASV3129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	52	47	0	39	33	35	38	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	54	60	56	46	42	0	67	66	0	0
ASV3137	163	0	0	0	0	0	0	0	0	0	0	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66	109	70	83	0	64	138	0	149	0	0	27	0	0	66	72	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	120
ASV3151	50	0	0	36	38	52	50	74	122	64	67	56	0	50	0	46	0	0	47	43	0	0	0	0	0	0	0	0	0	71	102	203	34	78	46	98	107	0	53	134	403	32	24	47	490	26	72	190	113	25	0	55	0	0	53	0	43	40	0	0	0	0	0	0	36	31	49	0	42
ASV3157	0	0	0	0	17	0	0	102	29	36	0	0	0	0	17	0	23	0	28	53	0	0	0	0	0	0	32	0	36	0	44	19	0	14	28	26	29	44	15	63	0	31	0	0	0	19	0	62	61	0	0	37	0	0	0	92	0	0	0	26	50	0	0	0	0	0	0	0	11
ASV3162	0	0	0	15	9	0	0	22	27	10	9	5	0	15	0	0	0	0	0	16	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	16	0	7	5	0	0	0	0	0	0	8	0	14	0	0	0	0	0	0	19	17	13	0	8	0	0	0	0	0	4	0	0	0
ASV3167	113	0	0	0	0	69	70	0	88	0	0	115	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	17	0	139	112	103	164	150	62	111	135	176	186	102	0	71	46	128	71	0	0	0	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73	51	0	0	80
ASV3169	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	26	40	23	0	0	0	0	28	0	0	0	0	0	0	0	0	0	23	49	0	0	0	0	0	0	0	0	68	0	27	0	0	0	33	0	0	50	21	50	44	0	29	0	0	32	37	32	0
ASV3189	10	0	0	0	0	17	0	0	11	0	0	0	0	0	40	0	0	20	0	0	0	0	0	0	0	0	0	0	0	32	13	0	0	22	0	24	24	18	0	23	29	0	0	26	52	0	0	40	0	27	14	14	0	10	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV3191	20	0	12	16	0	0	0	31	27	24	23	52	0	13	0	0	20	0	0	16	0	0	0	0	0	0	0	0	0	66	49	80	35	64	44	55	34	33	14	0	0	22	0	0	0	0	0	0	0	0	0	26	0	0	0	13	17	29	0	0	0	0	0	0	34	0	0	0	30
ASV3192	21	10	20	15	16	21	14	63	90	44	8	41	0	18	0	0	16	0	0	26	9	0	17	0	0	8	20	11	24	56	46	55	36	35	21	92	41	20	26	37	35	22	0	27	38	18	25	15	17	16	14	14	0	14	0	16	14	10	9	36	0	0	39	0	50	16	38	12	34
ASV3194	21	25	32	18	23	8	18	109	126	119	22	25	16	0	17	0	0	24	23	38	18	0	0	0	0	0	43	21	38	30	26	36	16	0	13	0	43	24	29	49	56	20	0	10	19	11	27	15	23	20	27	22	0	0	0	42	26	18	31	20	0	0	0	0	0	57	32	35	23
ASV3208	0	12	12	16	14	0	0	19	21	43	15	16	0	12	15	0	0	6	19	0	10	0	9	0	8	0	34	22	28	15	13	33	11	0	13	12	24	23	31	35	17	0	0	9	0	0	5	10	25	0	0	21	0	0	0	27	35	39	11	29	14	0	0	0	11	32	38	12	0
